,PlanetIdentifier,SystemName,x,y,z,DistFromSunParsec
410,Kepler-398 d,Kepler-398,52.200875003110895,-132.7463026212084,121.1553147381829,187.15
2035,HAT-P-15 b,HAT-P-15,59.08422176456884,134.26651293774472,120.75412308494349,190.0
179,Kepler-25 d,Kepler-25,42.89062329770114,-143.53074704290225,118.49185240530716,191.0
178,Kepler-25 c,Kepler-25,42.89062329770114,-143.53074704290225,118.49185240530716,191.0
177,Kepler-25 b,Kepler-25,42.89062329770114,-143.53074704290225,118.49185240530716,191.0
798,Kepler-303 b,Kepler-303,31.618529633608407,-135.5155761749965,132.77979062254673,192.34
799,Kepler-303 c,Kepler-303,31.618529633608407,-135.5155761749965,132.77979062254673,192.34
1466,HAT-P-30 b,HAT-P-30,-107.22569721333916,159.26845552811653,19.62674019804797,193.0
1369,HD 206610 b,HD 206610,159.2163576146121,-107.98349379269798,-25.014326620125185,194.0
1118,Kepler-367 b,Kepler-367,57.79260431258764,-112.01112107946767,150.1114377430631,196.01
1119,Kepler-367 c,Kepler-367,57.79260431258764,-112.01112107946767,150.1114377430631,196.01
1737,WASP-47 d,WASP-47,171.42439088311656,-94.22961622278211,-41.64682024908571,200.0
1159,XO-1 b,XO-1,-86.68557340389518,-153.52863690538467,94.4169953642482,200.0
1735,WASP-47 b,WASP-47,171.42439088311656,-94.22961622278211,-41.64682024908571,200.0
307,Kepler-454 c,Kepler-454,47.187281792577444,-149.8552868147718,123.76087205046016,200.0
306,Kepler-454 b,Kepler-454,47.187281792577444,-149.8552868147718,123.76087205046016,200.0
9,WASP-82 b,WASP-82,59.56746987826117,190.80887870442447,6.609715565943707,200.0
1738,WASP-47 c,WASP-47,171.42439088311656,-94.22961622278211,-41.64682024908571,200.0
308,Kepler-454 d,Kepler-454,47.187281792577444,-149.8552868147718,123.76087205046016,200.0
1815,WASP-71 b,WASP-71,174.46257619145456,97.75373446409573,2.6489444999801908,200.0
298,HAT-P-6 b,HAT-P-6,146.922314117091,-13.435628852592808,135.0308020112975,200.0
1007,Kepler-63 b,Kepler-63,42.72754284920753,-122.5248735990604,152.19071072704605,200.0
1736,WASP-47 e,WASP-47,171.42439088311656,-94.22961622278211,-41.64682024908571,200.0
657,WASP-54 b,WASP-54,-180.5854739145819,-85.95747090262282,-0.4469978418432834,200.0
313,HAT-P-27 b,HAT-P-27,-148.95545870151253,-137.77337270676296,21.136913114865763,204.0
677,HAT-P-14 b,HAT-P-14,-27.63573545321316,-158.6177286168436,126.8924043999221,205.0
944,HATS-22 b,HATS-22,-180.13686319452904,18.906662620319313,-102.0571341308237,207.9
1338,Kepler-220 e,Kepler-220,52.196618808616854,-132.4805871803039,152.14017025529398,208.38
1336,Kepler-220 c,Kepler-220,52.196618808616854,-132.4805871803039,152.14017025529398,208.38
1337,Kepler-220 d,Kepler-220,52.196618808616854,-132.4805871803039,152.14017025529398,208.38
1339,Kepler-220 b,Kepler-220,52.196618808616854,-132.4805871803039,152.14017025529398,208.38
2082,KELT-4A b,KELT-4A,-174.44939365585356,73.82476768122139,90.64939453696712,210.0
1954,WASP-111 b,WASP-111,165.76110886945918,-100.51656784780914,-80.74450058340864,210.0
862,KELT-17 b,KELT-17,-118.8006675633327,165.8318433763163,49.86182015249159,210.0
1535,WASP-20 b,WASP-20,191.16224763504286,17.26439519661654,-85.19938812933808,210.0
407,TrES-2,TrES,40.15159679311338,-132.9187115976417,161.52233709981476,213.0
825,HAT-P-13 c,HAT-P-13,-92.96723015707839,111.25339185757468,157.40323032614594,214.0
824,HAT-P-13 b,HAT-P-13,-92.96723015707839,111.25339185757468,157.40323032614594,214.0
1904,HAT-P-19 b,HAT-P-19,174.30395523333524,29.22075202730713,122.43071036702385,215.0
987,EPIC 201208431 b,EPIC 201208431,-216.5797946587734,19.917666996144334,-14.848538210687353,218.0
1588,EPIC 201635569 b,EPIC 201635569,-218.64976907931202,7.417578738448469,9.912517703511904,219.0
786,WASP-3 b,WASP-3,26.831329009972887,-176.71892507098386,128.25950766050283,220.0
1154,K2-105 b,K2-105,-123.98524045196493,174.33007976947218,51.34864591825091,220.0
36,WASP-108 b,WASP-108,-137.06854557401567,-38.85892220596428,-167.63710203655637,220.0
795,HD 5583 b,HD 5583,175.30713589660286,45.29658217794974,126.71474952319589,221.0
1586,Kepler-99 b,Kepler-99,76.39225966552793,-147.6647062546493,146.0583691197553,221.3
717,KELT-6 c,KELT-6,-183.623141595609,-52.59007308613409,113.14073573807973,222.0
716,KELT-6 b,KELT-6,-183.623141595609,-52.59007308613409,113.14073573807973,222.0
126,Kepler-94 b,Kepler-94,29.253564208629907,-147.798129078369,164.404811432103,223.0
127,Kepler-94 c,Kepler-94,29.253564208629907,-147.798129078369,164.404811432103,223.0
2032,Kepler-125 b,Kepler-125,71.44731425166809,-132.9467327235663,165.31566787316928,223.85
2033,Kepler-125 c,Kepler-125,71.44731425166809,-132.9467327235663,165.31566787316928,223.85
1117,Kepler-126 c,Kepler-126,53.3541419652611,-151.9658312697702,156.66945382440858,224.69
1116,Kepler-126 d,Kepler-126,53.3541419652611,-151.9658312697702,156.66945382440858,224.69
1115,Kepler-126 b,Kepler-126,53.3541419652611,-151.9658312697702,156.66945382440858,224.69
951,EPIC 201637175 b,EPIC 201637175,-220.98896923055406,41.026921851724055,10.279453379910626,225.0
2055,WASP-67 b,WASP-67,91.8706050471677,-190.50321441065563,-76.76794400969126,225.0
19,Kepler-131 c,Kepler-131,54.32268783280185,-162.07920310885422,148.29385525441958,226.3
18,Kepler-131 b,Kepler-131,54.32268783280185,-162.07920310885422,148.29385525441958,226.3
2103,HD 28678 b,HD 28678,85.25222376235348,209.60081162085686,18.12617200215441,227.0
1262,WASP-21 b,WASP-21,213.0661939086483,-47.26830219082553,72.58446542669496,230.0
339,WASP-50 b,WASP-50,163.31768103930725,156.00144816018212,-43.48428718363824,230.0
1213,HAT-P-8 b,HAT-P-8,179.22214720948585,-54.65124713799777,133.38914174655625,230.0
1634,WASP-139 b,WASP-139,111.38898588280615,130.70814656929718,-152.99632101596148,230.0
1508,WASP-39 b,WASP-39,-182.56769644761997,-139.205185375506,-13.818559200608028,230.0
1292,Kepler-249 c,Kepler-249,75.74605950940273,-148.7672166254952,159.29975588901888,230.75
1294,Kepler-249 d,Kepler-249,75.74605950940273,-148.7672166254952,159.29975588901888,230.75
1293,Kepler-249 b,Kepler-249,75.74605950940273,-148.7672166254952,159.29975588901888,230.75
948,HD 11755 b,HD 11755,58.275821053618856,33.25161957812564,221.5637797022749,231.5
1969,WASP-126 b,WASP-126,37.19463868198711,74.19126416435233,-218.78805994617647,234.0
718,HAT-P-16 b,HAT-P-16,170.947351919563,28.83682549811353,158.65194725209153,235.0
1349,KELT-8 b,KELT-8,49.56886944897695,-209.6012100790397,96.46895829722918,236.0
1080,KOI-4427.01,KOI-4427.,78.86264927315138,-168.22232870360028,151.92738619208114,240.0
250,WASP-87 b,WASP-87,-144.34195510807766,-13.45284655928226,-191.27054377250593,240.0
1100,WASP-79 b,WASP-79,82.79927962928502,189.2572209518401,-122.17194281199687,240.0
42,Kepler-327 c,Kepler-327,66.84420829504312,-160.25449455853416,168.19208183264047,241.74
40,Kepler-327 b,Kepler-327,66.84420829504312,-160.25449455853416,168.19208183264047,241.74
41,Kepler-327 d,Kepler-327,66.84420829504312,-160.25449455853416,168.19208183264047,241.74
348,Kepler-381 c,Kepler-381,45.94287491080119,-169.34154300525276,168.4444328481372,243.23
349,Kepler-381 b,Kepler-381,45.94287491080119,-169.34154300525276,168.4444328481372,243.23
180,WASP-70 A b,WASP-70 A,169.89245543605264,-167.09883954941606,-56.91688156555472,245.0
1718,WASP-129 b,WASP-129,-182.24899964568766,11.788866395351928,-164.80996558842756,246.0
1713,Kepler-65 c,Kepler-65,59.506315975997296,-175.93051801305452,162.30734330467945,246.65
1712,Kepler-65 b,Kepler-65,59.506315975997296,-175.93051801305452,162.30734330467945,246.65
1714,Kepler-65 d,Kepler-65,59.506315975997296,-175.93051801305452,162.30734330467945,246.65
1404,HAT-P-38 b,HAT-P-38,171.69703785755985,121.9434842010417,132.85674183815422,249.0
475,EPIC 201549860 b,EPIC 201549860,-245.23273046997207,42.78645522825662,5.588126272949213,249.0
1663,WASP-93 b,WASP-93,154.22301194093117,25.692708140783104,195.0772855466775,250.0
1641,WASP-26 b,WASP-26,240.39879207619597,19.35955274162797,-65.83030066732205,250.0
1326,WASP-118 b,WASP-118,235.32539951462337,83.56424136341215,11.78871955049838,250.0
379,WASP-12 b,WASP-12,-28.86928701236117,215.29092467395776,123.75937144487352,250.0
1188,WASP-131 b,WASP-131,-186.3467540330236,-108.4199863824766,-126.57011422203662,250.0
925,WASP-19 b,WASP-19,-148.84993090963795,91.51350841302514,-178.79870202586812,250.0
700,HD 5891 b,HD 5891,227.12687627932425,61.90398172673639,87.07628332658913,251.0
1628,EPIC 201546283 b,EPIC 201546283,-248.19551856267336,37.02593378683944,5.391177294268306,251.0
2126,HAT-P-21 b,HAT-P-21,-189.39720759166562,29.06643974071943,166.73283970855488,254.0
189,XO-5 b,XO-5,-88.9745359868452,176.7783156705006,160.8041014857097,255.0
418,K2-39 b,K2-39,235.7971942972226,-86.44519206589383,-44.18044737492579,255.0
1984,WASP-56 b,WASP-56,-234.22808597810533,-13.76180151081761,99.86399029785547,255.0
305,Kepler-113 b,Kepler-113,49.81365652983627,-153.34897324653608,198.71462459356297,255.9
304,Kepler-113 c,Kepler-113,49.81365652983627,-153.34897324653608,198.71462459356297,255.9
229,HATS-5 b,HATS-5,92.58533015889766,220.497752965683,-94.11534187608599,257.0
1673,HATS-7 b,HATS-7,-209.84356667696616,-115.63439806887583,-92.96969133829816,257.0
2128,HAT-P-34 b,HAT-P-34,133.73975806365124,-204.41218917015146,79.86447290092288,257.0
640,WASP-75 b,WASP-75,243.5232293267518,-77.30870042273075,-48.16431892198557,260.0
1055,XO-3 b,XO-3,57.492083286984695,125.98466323631239,220.0511872009678,260.0
430,Kepler-440 b,Kepler-440,51.783739673550095,-188.64327007488964,172.7806729957788,261.0
1731,K2-108 b,K2-108,-138.49395169572605,210.1702767346953,74.17304173999794,262.4
1104,KOI-2672.02,KOI-2672.,76.13741052150685,-155.2158886562204,198.722627367241,263.4
1103,KOI-2672.01,KOI-2672.,76.13741052150685,-155.2158886562204,198.722627367241,263.4
773,HD 24064 b,HD 24064,37.18813314171104,62.26307276248451,254.259144424754,264.4
166,Kepler-210 b,Kepler-210,74.10898018342344,-178.9149050524597,181.11277786573282,265.15
165,Kepler-210 c,Kepler-210,74.10898018342344,-178.9149050524597,181.11277786573282,265.15
35,Kepler-130 d,Kepler-130,64.34968659763864,-192.88050987110455,172.10420926476033,266.39
34,Kepler-130 b,Kepler-130,64.34968659763864,-192.88050987110455,172.10420926476033,266.39
33,Kepler-130 c,Kepler-130,64.34968659763864,-192.88050987110455,172.10420926476033,266.39
359,Kepler-114 d,Kepler-114,72.53380362812736,-161.99344341215306,199.55790268167738,267.07
358,Kepler-114 b,Kepler-114,72.53380362812736,-161.99344341215306,199.55790268167738,267.07
357,Kepler-114 c,Kepler-114,72.53380362812736,-161.99344341215306,199.55790268167738,267.07
487,Kepler-120 b,Kepler-120,63.61646591080763,-197.05862470281295,169.72198235719193,267.74
488,Kepler-120 c,Kepler-120,63.61646591080763,-197.05862470281295,169.72198235719193,267.74
1656,HAT-47 b,HAT-47,181.4563355842898,143.34838820924716,135.45788228867508,268.0
617,Kepler-50 b,Kepler-50,53.83906113973238,-164.72097044406084,206.77282580542106,269.79
618,Kepler-50 c,Kepler-50,53.83906113973238,-164.72097044406084,206.77282580542106,269.79
176,WASP-121 b,WASP-121,-63.35947357498462,199.73163868400863,-170.27286811732938,270.0
683,EPIC 201577035 b,EPIC 201577035,-268.3254528497748,37.12851763328352,7.99528181606104,271.0
1871,HD 175370 b,HD 175370,45.06121702667195,-191.36874545721872,187.96672573145867,272.0
1261,Kepler-345 b,Kepler-345,80.78289867171114,-171.4784257930902,196.08907585513202,272.73
1260,Kepler-345 c,Kepler-345,80.78289867171114,-171.4784257930902,196.08907585513202,272.73
2030,Kepler-369 c,Kepler-369,75.23797103828387,-171.6344420292695,207.46144442605154,279.57
2031,Kepler-369 b,Kepler-369,75.23797103828387,-171.6344420292695,207.46144442605154,279.57
507,Kepler-352 c,Kepler-352,96.70936398698203,-168.2112032757256,201.28901214364865,279.58
508,Kepler-352 b,Kepler-352,96.70936398698203,-168.2112032757256,201.28901214364865,279.58
633,Kepler-231 c,Kepler-231,72.3891668982109,-162.81200296629953,216.39259762266508,280.31
634,Kepler-231 b,Kepler-231,72.3891668982109,-162.81200296629953,216.39259762266508,280.31
1566,HAT-P-32 b,HAT-P-32,166.32739121505637,100.10883091945834,205.918481209271,283.0
1152,WASP-106 b,WASP-106,-274.0184271883482,66.1445432128981,-25.05595666465314,283.0
1306,Kepler-441 b,Kepler-441,46.84965846801655,-180.28598009238735,214.37834518336388,284.0
2045,HATS-21 b,HATS-21,26.388994929842386,-146.90948227825544,-243.96152353051025,286.0
1037,Kepler-137 c,Kepler-137,44.35116808150324,-206.294457433124,197.03619140193317,288.7
1038,Kepler-137 b,Kepler-137,44.35116808150324,-206.294457433124,197.03619140193317,288.7
1942,Kepler-333 b,Kepler-333,82.79632618814179,-202.04574398350306,189.2316287196714,288.94
1943,Kepler-333 c,Kepler-333,82.79632618814179,-202.04574398350306,189.2316287196714,288.94
1398,Kepler-20 b,Kepler-20,65.15800298201313,-204.21866450710138,195.31812950755986,290.0
1399,Kepler-20 c,Kepler-20,65.15800298201313,-204.21866450710138,195.31812950755986,290.0
1400,Kepler-20 d,Kepler-20,65.15800298201313,-204.21866450710138,195.31812950755986,290.0
727,EPIC 201629650 b,EPIC 201629650,-285.4573324281888,49.53537300600105,12.663261196818633,290.0
1402,Kepler-20 f,Kepler-20,65.15800298201313,-204.21866450710138,195.31812950755986,290.0
1401,Kepler-20 e,Kepler-20,65.15800298201313,-204.21866450710138,195.31812950755986,290.0
1255,HD 220074 b,HD 220074,134.32698839555226,-23.54450860985424,256.16002089104705,290.2
646,KELT-15 b,KELT-15,-82.26770877507022,158.60900475822152,-229.68719533858803,291.0
1631,EPIC 201505350 c,EPIC 201505350,-289.85892439722255,25.56182686281112,3.065445272859576,291.0
1632,EPIC 201505350 b,EPIC 201505350,-289.85892439722255,25.56182686281112,3.065445272859576,291.0
1633,EPIC 201505350 d,EPIC 201505350,-289.85892439722255,25.56182686281112,3.065445272859576,291.0
1923,Kepler-202 c,Kepler-202,49.20494156057406,-213.6267039031535,192.73846296340247,291.9
1922,Kepler-202 b,Kepler-202,49.20494156057406,-213.6267039031535,192.73846296340247,291.9
1268,XO-4 b,XO-4,-53.68587440670412,144.4482595849077,249.2017800740571,293.0
632,Kepler-236 b,Kepler-236,53.85878924436246,-218.24601087042464,187.94352784886695,293.01
631,Kepler-236 c,Kepler-236,53.85878924436246,-218.24601087042464,187.94352784886695,293.01
659,EPIC 201613023 b,EPIC 201613023,-291.7029573555552,34.82474601812225,11.516151040882411,294.0
1218,HAT-P-46 c,HAT-P-46,2.2999725105282227,-295.5932422162853,-15.340967456952846,296.0
1217,HAT-P-46 b,HAT-P-46,2.2999725105282227,-295.5932422162853,-15.340967456952846,296.0
649,Kepler-100 d,Kepler-100,80.3778090535571,-205.27596874354978,198.42566484239657,296.6
648,Kepler-100 b,Kepler-100,80.3778090535571,-205.27596874354978,198.42566484239657,296.6
647,Kepler-100 c,Kepler-100,80.3778090535571,-205.27596874354978,198.42566484239657,296.6
1499,HAT-P-25 b,HAT-P-25,178.2915047473173,201.0792658848676,126.4447237576169,297.0
2110,WASP-5 b,WASP-5,223.18899363433337,-2.5321697787497786,-195.93177699573158,297.0
541,WASP-22 b,WASP-22,165.8663809505012,218.65284557050367,-121.15806532915876,300.0
943,WASP-83 b,WASP-83,-278.73401688044953,-49.91163572939738,-99.07661910110387,300.0
184,CoRoT-2 b,CoRoT-2,111.27657194283516,-278.5049907340289,7.245320758220219,300.0
1528,WASP-58 b,WASP-58,17.32942394076793,-210.78330812886318,212.7676857046997,300.0
170,WASP-135 b,WASP-135,-12.321538887700605,-259.8313965181427,149.45174827639377,300.0
1252,WASP-4 b,WASP-4,221.32387850384075,-24.9721792033602,-200.97793677379715,300.0
1668,Kepler-314 b,Kepler-314,93.3094301943587,-203.14183601227566,201.81703000085452,301.17
1667,Kepler-314 c,Kepler-314,93.3094301943587,-203.14183601227566,201.81703000085452,301.17
1749,Kepler-155 c,Kepler-155,60.24164529183866,-180.08723190908623,235.186588639436,302.28
1748,Kepler-155 b,Kepler-155,60.24164529183866,-180.08723190908623,235.186588639436,302.28
1486,HAT-P-57 b,HAT-P-57,24.62647300604143,-296.8121558885462,55.72325317204709,303.0
1447,HATS-1 b,HATS-1,-277.3265060137787,21.702713956647,-120.11661529158037,303.0
1024,HAT-P-45 b,HAT-P-45,23.2039330235726,-303.58360766802815,-17.988069587989195,305.0
1983,HAT-48 b,HAT-48,187.29080014235825,183.86261197178058,155.375983024886,305.0
903,WASP-6 b,WASP-6,277.2446281234062,-58.12999777255804,-118.34407266811724,307.0
118,WASP-138 b,WASP-138,230.1779266147814,204.63092836046113,2.881884393267436,308.0
1212,WASP-15 b,WASP-15,-228.20696539967835,-126.12847752282475,-163.9426366167273,308.0
1346,HAT-P-4 b,HAT-P-4,-160.76518505243786,-191.5356424117968,183.21750178668995,310.0
471,WASP-65 b,WASP-65,-210.51515378046642,222.87326578756793,45.94428610796631,310.0
106,HAT-P-56 b,HAT-P-56,-51.95089200760926,271.10138520767083,142.18084877400273,310.5
710,KELT-18 b,KELT-18,-127.05313680029091,-94.10018138050611,267.8127261602077,311.0
981,Kepler-48 b,Kepler-48,115.15975780069402,-206.58314220782356,205.22742296980596,313.14
982,Kepler-48 c,Kepler-48,115.15975780069402,-206.58314220782356,205.22742296980596,313.14
984,Kepler-48 e,Kepler-48,115.15975780069402,-206.58314220782356,205.22742296980596,313.14
983,Kepler-48 d,Kepler-48,115.15975780069402,-206.58314220782356,205.22742296980596,313.14
1705,Kepler-141 c,Kepler-141,98.8858325838313,-186.20608984195127,231.96132397443682,313.46
1706,Kepler-141 b,Kepler-141,98.8858325838313,-186.20608984195127,231.96132397443682,313.46
599,Kepler-197 b,Kepler-197,84.98186593709492,-180.38020654428098,242.39521540016455,313.87
600,Kepler-197 e,Kepler-197,84.98186593709492,-180.38020654428098,242.39521540016455,313.87
597,Kepler-197 c,Kepler-197,84.98186593709492,-180.38020654428098,242.39521540016455,313.87
598,Kepler-197 d,Kepler-197,84.98186593709492,-180.38020654428098,242.39521540016455,313.87
279,HAT-P-36 b,HAT-P-36,-222.15159886491588,-32.27491999147153,223.82134987821343,317.0
1894,HD 1690 b,HD 1690,314.32217281520536,29.181793428560802,-45.9455613636504,319.0
1852,Kepler-421 b,Kepler-421,51.79860384302384,-219.9091333601063,226.62055887478624,320.0
1920,HAT-P-7 b,HAT-P-7,81.11037347941087,-198.30169763662064,237.69212024899932,320.0
1642,WASP-110 b,WASP-110,134.7558921726633,-186.34205227008303,-222.5252549274423,320.0
2127,HAT-P-67 b,HAT-P-67,-52.5941729202863,-220.9807631042234,225.39155998551968,320.0
947,HD 208527 b,HD 208527,256.08919886000103,-153.2663208654548,115.99912549502393,320.2
1418,HAT-P-49 b,HAT-P-49,166.82018467860365,-234.37791580309582,-144.64445570983176,322.0
215,HAT-P-29 b,HAT-P-29,166.83556664753232,108.87971179410064,252.9725322263869,322.0
1719,K2-30 b,K2-30,182.57920167882696,236.58513918511613,122.56144186113937,323.0
2116,EPIC 201754305 b,EPIC 201754305,-321.7939063460644,27.603068866166968,25.7439784747814,324.0
2115,EPIC 201754305 c,EPIC 201754305,-321.7939063460644,27.603068866166968,25.7439784747814,324.0
1068,Kepler-61 b,Kepler-61,102.83592221997031,-217.51021931851594,220.27373332555862,326.2
1420,Kepler-407 c,Kepler-407,58.42581809994683,-203.25295622144043,248.61942717051926,326.4
1419,Kepler-407 b,Kepler-407,58.42581809994683,-203.25295622144043,248.61942717051926,326.4
676,HD 95127 b,HD 95127,-227.80730569035057,61.48346089180059,226.39040507687068,327.0
24,Kepler-211 b,Kepler-211,63.66509331653539,-230.54565721931647,224.3513778212879,327.93
23,Kepler-211 c,Kepler-211,63.66509331653539,-230.54565721931647,224.3513778212879,327.93
